batch,acc,data
2470,0.76666667,768
2471,0.76666667,776
2474,0.76666667,784
2475,0.76666667,792
2476,0.76666667,800
2477,0.76666667,808
2478,0.76666667,816
2480,0.76666667,824
2481,0.76666667,832
2482,0.76666667,840
2483,0.76666667,848
2486,0.76666667,856
2488,0.76666667,864
2489,0.76666667,872
2491,0.76666667,880
2492,0.76666667,888
2493,0.76666667,896
2494,0.76666667,904
2495,0.76666667,912
2496,0.76666667,920
2498,0.76666667,928
2499,0.76666667,936
2501,0.76666667,944
2503,0.76666667,952
2504,0.76666667,960
2506,0.76666667,968
2507,0.76666667,976
2508,0.76666667,984
2509,0.76666667,992
2517,0.76666667,1000
2518,0.76666667,1008
2519,0.76666667,1016
2521,0.76666667,1024
2522,0.76666667,1032
2523,0.76666667,1040
2525,0.76666667,1048
2526,0.76666667,1056
2527,0.76666667,1064
2528,0.76666667,1072
2529,0.76666667,1080
2530,0.76666667,1088
2534,0.76666667,1096
2535,0.76666667,1104
2536,0.76666667,1112
2538,0.76666667,1120
2539,0.76666667,1128
2540,0.76666667,1136
2541,0.76666667,1144
2542,0.76666667,1152
2543,0.76666667,1160
2544,0.76666667,1168
2547,0.76666667,1176
2548,0.76666667,1184
2549,0.76666667,1192
2550,0.76666667,1200
2551,0.76666667,1208
2553,0.76666667,1216
2554,0.76666667,1224
2555,0.76666667,1232
2557,0.76666667,1240
2558,0.76666667,1248
2559,0.76666667,1256
2560,0.76666667,1264
2561,0.76666667,1272
2562,0.76666667,1280
2563,0.76666667,1288
2564,0.76666667,1296
2568,0.76666667,1304
2569,0.76666667,1312
2570,0.76666667,1320
2571,0.76666667,1328
2572,0.76666667,1336
2573,0.76666667,1344
2574,0.76666667,1352
2575,0.76666667,1360
2577,0.76666667,1368
2580,0.76666667,1376
2581,0.76666667,1384
2582,0.76666667,1392
2585,0.76666667,1400
2586,0.76666667,1408
2588,0.76666667,1416
2589,0.76666667,1424
2590,0.76666667,1432
2591,0.76666667,1440
2593,0.76666667,1448
2598,0.76666667,1456
2599,0.76666667,1464
2600,0.76666667,1472
2601,0.76666667,1480
2603,0.76666667,1488
2606,0.76666667,1496
2607,0.76666667,1504
2608,0.76666667,1512
2609,0.76666667,1520
2614,0.76666667,1528
2615,0.76666667,1536
2616,0.76666667,1544
2617,0.76666667,1552
2618,0.76666667,1560
2619,0.76666667,1568
2620,0.76666667,1576
2622,0.76666667,1584
2623,0.76666667,1592
2624,0.76666667,1600
2625,0.76666667,1608
2626,0.76666667,1616
2627,0.76666667,1624
2628,0.76666667,1632
2629,0.76666667,1640
2630,0.76666667,1648
2632,0.76666667,1656
2633,0.76666667,1664
2634,0.76666667,1672
2635,0.76666667,1680
2636,0.76666667,1688
2637,0.76666667,1696
2638,0.76666667,1704
2640,0.76666667,1712
2641,0.76666667,1720
2643,0.76666667,1728
2644,0.76666667,1736
2645,0.76666667,1744
2646,0.76666667,1752
2648,0.76666667,1760
2649,0.76666667,1768
2650,0.76666667,1776
2651,0.76666667,1784
2652,0.76666667,1792
2653,0.76666667,1800
2654,0.76666667,1808
2655,0.76666667,1816
2656,0.76666667,1824
2657,0.76666667,1832
2658,0.76666667,1840
2661,0.76666667,1848
2662,0.76666667,1856
2663,0.76666667,1864
2664,0.76666667,1872
2665,0.76666667,1880
2666,0.76666667,1888
2667,0.76666667,1896
2668,0.76666667,1904
2669,0.76666667,1912
2670,0.76666667,1920
2672,0.76666667,1928
2673,0.76666667,1936
2674,0.76666667,1944
2675,0.76666667,1952
2676,0.76666667,1960
2677,0.76666667,1968
2678,0.76666667,1976
2679,0.76666667,1984
2680,0.76666667,1992
2682,0.76666667,2000
2683,0.76666667,2008
2684,0.76666667,2016
2685,0.76666667,2024
2686,0.76666667,2032
2688,0.76666667,2040
2689,0.76666667,2048
2690,0.76666667,2056
2691,0.76666667,2064
2692,0.76666667,2072
2693,0.76666667,2080
2694,0.76666667,2088
2695,0.76666667,2096
2696,0.76666667,2104
2697,0.76666667,2112
2698,0.76666667,2120
2699,0.76666667,2128
2700,0.76666667,2136
2701,0.76666667,2144
2703,0.76666667,2152
2705,0.76666667,2160
2706,0.76666667,2168
2708,0.76666667,2176
2709,0.76666667,2184
2712,0.76666667,2192
2713,0.76666667,2200
2717,0.76666667,2208
2718,0.76666667,2216
2720,0.76666667,2224
2721,0.76666667,2232
2722,0.76666667,2240
2723,0.76666667,2248
2724,0.76666667,2256
2725,0.76666667,2264
2727,0.76666667,2272
2728,0.76666667,2280
2729,0.76666667,2288
2731,0.76666667,2296
2732,0.76666667,2304
2733,0.76666667,2312
2734,0.76666667,2320
2735,0.76666667,2328
2736,0.76666667,2336
2737,0.76666667,2344
2738,0.76666667,2352
2739,0.76666667,2360
2740,0.76666667,2368
2741,0.76666667,2376
2742,0.76666667,2384
2743,0.76666667,2392
2744,0.76666667,2400
2746,0.76666667,2408
2750,0.76666667,2416
2751,0.76666667,2424
2752,0.76666667,2432
2753,0.76666667,2440
2754,0.76666667,2448
2755,0.76666667,2456
2756,0.76666667,2464
2758,0.76666667,2472
2760,0.76666667,2480
2761,0.76666667,2488
2762,0.76666667,2496
2763,0.76666667,2504
2764,0.76666667,2512
2765,0.76666667,2520
2766,0.76666667,2528
2767,0.76666667,2536
2768,0.76666667,2544
2769,0.76666667,2552
2770,0.76666667,2560
2771,0.76666667,2568
2772,0.76666667,2576
2773,0.76666667,2584
2774,0.76666667,2592
2775,0.76666667,2600
2777,0.76666667,2608
2778,0.76666667,2616
2779,0.76666667,2624
2780,0.76666667,2632
2781,0.76666667,2640
2782,0.76666667,2648
2783,0.76666667,2656
2784,0.76666667,2664
2785,0.76666667,2672
2786,0.76666667,2680
2787,0.76666667,2688
2788,0.76666667,2696
2789,0.76666667,2704
2790,0.76666667,2712
2792,0.76666667,2720
2793,0.76666667,2728
2794,0.76666667,2736
2795,0.76666667,2744
2796,0.76666667,2752
2797,0.76666667,2760
2798,0.76666667,2768
2799,0.76666667,2776
2800,0.76666667,2784
2801,0.76666667,2792
2802,0.76666667,2800
2803,0.76666667,2808
2804,0.76666667,2816
2805,0.76666667,2824
2806,0.76666667,2832
2807,0.76666667,2840
2808,0.76666667,2848
2809,0.76666667,2856
2810,0.76666667,2864
2811,0.76666667,2872
2812,0.76666667,2880
2813,0.76666667,2888
2814,0.76666667,2896
2815,0.76666667,2904
2816,0.76666667,2912
2817,0.76666667,2920
2819,0.76666667,2928
2820,0.76666667,2936
2821,0.76666667,2944
2822,0.76666667,2952
2823,0.76666667,2960
2824,0.76666667,2968
2825,0.76666667,2976
2826,0.76666667,2984
2828,0.76666667,2992
2829,0.76666667,3000
2830,0.76666667,3008
2831,0.76666667,3016
2832,0.76666667,3024
2833,0.76666667,3032
2834,0.76666667,3040
2835,0.76666667,3048
2837,0.76666667,3056
2838,0.76666667,3064
2839,0.76666667,3072
2840,0.76666667,3080
2841,0.76666667,3088
2842,0.76666667,3096
2843,0.76666667,3104
2844,0.76666667,3112
2845,0.76666667,3120
2846,0.76666667,3128
2847,0.76666667,3136
2848,0.76666667,3144
2849,0.76666667,3152
2850,0.76666667,3160
2851,0.76666667,3168
2852,0.76666667,3176
2853,0.76666667,3184
2855,0.76666667,3192
2856,0.76666667,3200
2857,0.76666667,3208
2858,0.76666667,3216
2859,0.76666667,3224
2860,0.76666667,3232
2861,0.76666667,3240
2863,0.76666667,3248
2864,0.76666667,3256
2865,0.76666667,3264
2866,0.76666667,3272
2867,0.76666667,3280
2868,0.76666667,3288
2870,0.76666667,3296
2871,0.76666667,3304
2872,0.76666667,3312
2873,0.76666667,3320
2874,0.76666667,3328
2875,0.76666667,3336
2876,0.76666667,3344
2877,0.76666667,3352
2878,0.76666667,3360
2879,0.76666667,3368
2880,0.76666667,3376
2881,0.76666667,3384
2882,0.76666667,3392
2883,0.76666667,3400
2885,0.76666667,3408
2886,0.76666667,3416
2887,0.76666667,3424
2888,0.76666667,3432
2889,0.76666667,3440
2890,0.76666667,3448
2891,0.76666667,3456
2892,0.76666667,3464
2893,0.76666667,3472
2894,0.76666667,3480
2895,0.76666667,3488
2896,0.76666667,3496
2897,0.76666667,3504
2898,0.76666667,3512
2899,0.76666667,3520
2900,0.76666667,3528
2901,0.76666667,3536
2902,0.76666667,3544
2904,0.76666667,3552
2905,0.76666667,3560
2906,0.76666667,3568
2907,0.76666667,3576
2908,0.76666667,3584
2909,0.76666667,3592
2910,0.76666667,3600
2911,0.76666667,3608
2912,0.76666667,3616
2913,0.76666667,3624
2914,0.76666667,3632
2915,0.76666667,3640
2916,0.76666667,3648
2917,0.76666667,3656
2918,0.76666667,3664
2919,0.76666667,3672
2921,0.76666667,3680
2922,0.76666667,3688
2923,0.76666667,3696
2924,0.76666667,3704
2925,0.76666667,3712
2926,0.76666667,3720
2927,0.76666667,3728
2928,0.76666667,3736
2929,0.76666667,3744
2930,0.76666667,3752
2931,0.76666667,3760
2933,0.76666667,3768
2934,0.76666667,3776
2935,0.76666667,3784
2936,0.76666667,3792
2939,0.76666667,3800
2940,0.76666667,3808
2941,0.76666667,3816
2942,0.76666667,3824
2943,0.76666667,3832
2944,0.76666667,3840
2945,0.76666667,3848
2946,0.76666667,3856
2947,0.76666667,3864
2948,0.76666667,3872
2949,0.76666667,3880
2950,0.76666667,3888
2951,0.76666667,3896
2952,0.76666667,3904
2953,0.76666667,3912
2954,0.76666667,3920
2955,0.76666667,3928
2956,0.76666667,3936
2957,0.76666667,3944
2958,0.76666667,3952
2959,0.76666667,3960
2960,0.76666667,3968
2961,0.76666667,3976
2962,0.76666667,3984
2963,0.76666667,3992
2964,0.76666667,4000
2965,0.76666667,4008
2966,0.76666667,4016
2967,0.76666667,4024
2968,0.76666667,4032
2969,0.76666667,4040
2970,0.76666667,4048
2971,0.76666667,4056
2972,0.76666667,4064
2973,0.76666667,4072
2974,0.76666667,4080
2975,0.76666667,4088
2976,0.76666667,4096
2977,0.76666667,4104
2978,0.76666667,4112
2979,0.76666667,4120
2980,0.76666667,4128
2981,0.76666667,4136
2982,0.76666667,4144
2983,0.76666667,4152
2984,0.76666667,4160
2985,0.76666667,4168
2986,0.76666667,4176
2987,0.76666667,4184
2988,0.76666667,4192
2989,0.76666667,4200
2992,0.76666667,4208
2993,0.76666667,4216
2994,0.76666667,4224
2996,0.76666667,4232
2997,0.76666667,4240
2998,0.76666667,4248
2999,0.76666667,4256
3000,0.76666667,4264
3002,0.76666667,4272
3003,0.76666667,4280
3004,0.76666667,4288
3005,0.76666667,4296
3006,0.76666667,4304
3007,0.76666667,4312
3008,0.76666667,4320
3009,0.76666667,4328
3010,0.76666667,4336
3011,0.76666667,4344
3012,0.76666667,4352
3013,0.76666667,4360
3014,0.76666667,4368
3015,0.76666667,4376
3016,0.76666667,4384
3017,0.76666667,4392
3019,0.76666667,4400
3020,0.76666667,4408
3021,0.76666667,4416
3022,0.76666667,4424
3023,0.76666667,4432
3025,0.76666667,4440
3026,0.76666667,4448
3028,0.76666667,4456
3029,0.76666667,4464
3030,0.76666667,4472
3031,0.76666667,4480
3032,0.76666667,4488
3033,0.76666667,4496
3034,0.76666667,4504
3035,0.76666667,4512
3037,0.76666667,4520
3038,0.76666667,4528
3039,0.76666667,4536
3040,0.76666667,4544
3042,0.76666667,4552
3043,0.76666667,4560
3044,0.76666667,4568
3045,0.76666667,4576
3046,0.76666667,4584
3047,0.76666667,4592
3048,0.76666667,4600
3049,0.76666667,4608
3050,0.76666667,4616
3051,0.76666667,4624
3052,0.76666667,4632
3053,0.76666667,4640
3054,0.76666667,4648
3055,0.76666667,4656
3056,0.76666667,4664
3057,0.76666667,4672
3058,0.76666667,4680
3059,0.76666667,4688
3060,0.76666667,4696
3061,0.76666667,4704
3062,0.76666667,4712
3063,0.76666667,4720
3064,0.76666667,4728
3065,0.76666667,4736
3066,0.76666667,4744
3067,0.76666667,4752
3068,0.76666667,4760
3069,0.76666667,4768
3070,0.76666667,4776
3071,0.76666667,4784
3072,0.76666667,4792
3074,0.76666667,4800
3075,0.76666667,4808
3076,0.76666667,4816
3077,0.76666667,4824
3078,0.76666667,4832
3079,0.76666667,4840
3080,0.76666667,4848
3081,0.76666667,4856
3082,0.76666667,4864
3083,0.76666667,4872
3084,0.76666667,4880
3085,0.76666667,4888
3086,0.76666667,4896
3087,0.76666667,4904
3088,0.76666667,4912
3089,0.76666667,4920
3090,0.76666667,4928
3091,0.76666667,4936
3092,0.76666667,4944
3093,0.76666667,4952
3094,0.76666667,4960
3095,0.76666667,4968
3096,0.76666667,4976
3097,0.76666667,4984
3098,0.76666667,4992
3099,0.76666667,5000
3100,0.76666667,5008
3101,0.76666667,5016
3103,0.76666667,5024
3104,0.76666667,5032
3105,0.76666667,5040
3108,0.76666667,5048
3109,0.76666667,5056
3110,0.76666667,5064
3111,0.76666667,5072
3112,0.76666667,5080
3113,0.76666667,5088
3114,0.76666667,5096
3115,0.76666667,5104
3116,0.76666667,5112
3117,0.76666667,5120
3118,0.76666667,5128
3119,0.76666667,5136
3120,0.76666667,5144
3121,0.76666667,5152
3122,0.76666667,5160
3123,0.76666667,5168
3124,0.76666667,5176
